state,county,fips_state,fips_county,year,renting_hh,filings_observed,ind_filings_court_issued_lt,hh_threat_observed
Alabama,Fayette County,1,1057,2008,1803,13,0,
Alabama,Fayette County,1,1057,2009,1816,16,0,
Alabama,Fayette County,1,1057,2010,1829,20,0,
Alabama,Fayette County,1,1057,2011,1845,12,0,
Alabama,Fayette County,1,1057,2012,1861,16,0,
Alabama,Fayette County,1,1057,2013,1877,18,0,
Alabama,Fayette County,1,1057,2014,1893,22,0,
Alabama,Fayette County,1,1057,2015,1909,20,0,
Alabama,Fayette County,1,1057,2016,1925,16,0,
Alabama,Fayette County,1,1057,2017,1941,16,0,16
Alabama,Franklin County,1,1059,2000,3155,50,0,
Alabama,Franklin County,1,1059,2001,3210,40,0,
Alabama,Franklin County,1,1059,2002,3265,34,0,
Alabama,Franklin County,1,1059,2003,3320,60,0,
Alabama,Franklin County,1,1059,2004,3375,38,0,
Alabama,Franklin County,1,1059,2005,3430,39,0,
Alabama,Franklin County,1,1059,2006,3485,46,0,
Alabama,Franklin County,1,1059,2007,3540,44,0,
Alabama,Franklin County,1,1059,2008,3595,59,0,
Alabama,Franklin County,1,1059,2009,3650,39,0,
Alabama,Franklin County,1,1059,2010,3705,38,0,
Alabama,Franklin County,1,1059,2011,3726,50,0,
Alabama,Franklin County,1,1059,2012,3746,49,0,
Alabama,Franklin County,1,1059,2013,3767,65,0,
Alabama,Franklin County,1,1059,2014,3787,56,0,
Alabama,Franklin County,1,1059,2015,3808,64,0,
Alabama,Franklin County,1,1059,2016,3828,52,0,
Alabama,Franklin County,1,1059,2017,3849,59,0,59
Alabama,Geneva County,1,1061,2000,2037,50,0,
Alabama,Geneva County,1,1061,2001,2108,44,0,
Alabama,Geneva County,1,1061,2002,2180,46,0,
Alabama,Geneva County,1,1061,2003,2251,53,0,
Alabama,Geneva County,1,1061,2004,2322,58,0,
Alabama,Geneva County,1,1061,2005,2393,63,0,
Alabama,Geneva County,1,1061,2006,2464,67,0,
Alabama,Geneva County,1,1061,2007,2535,60,0,
Alabama,Geneva County,1,1061,2008,2607,74,0,
Alabama,Geneva County,1,1061,2009,2678,62,0,
Alabama,Geneva County,1,1061,2010,2749,51,0,
Alabama,Geneva County,1,1061,2011,2782,59,0,
Alabama,Geneva County,1,1061,2012,2815,52,0,
Alabama,Geneva County,1,1061,2013,2849,32,0,
Alabama,Geneva County,1,1061,2014,2882,65,0,
Alabama,Geneva County,1,1061,2015,2915,43,0,
Alabama,Geneva County,1,1061,2016,2948,60,0,
Alabama,Geneva County,1,1061,2017,2981,64,0,64
Alabama,Greene County,1,1063,2000,959,60,0,
Alabama,Greene County,1,1063,2001,965,49,0,
Alabama,Greene County,1,1063,2002,972,81,0,
Alabama,Greene County,1,1063,2003,978,69,0,
Alabama,Greene County,1,1063,2004,984,54,0,
Alabama,Greene County,1,1063,2005,991,46,0,
Alabama,Greene County,1,1063,2006,997,26,0,
Alabama,Greene County,1,1063,2007,1003,19,0,
Alabama,Greene County,1,1063,2008,1009,19,0,
Alabama,Greene County,1,1063,2009,1016,23,0,
Alabama,Greene County,1,1063,2010,1022,28,0,
Alabama,Greene County,1,1063,2011,1033,17,0,
Alabama,Greene County,1,1063,2012,1045,29,0,
Alabama,Greene County,1,1063,2013,1056,17,0,
Alabama,Greene County,1,1063,2014,1067,15,0,
Alabama,Greene County,1,1063,2015,1079,15,0,
Alabama,Greene County,1,1063,2016,1090,18,0,
Alabama,Greene County,1,1063,2017,1101,18,0,17
Alabama,Hale County,1,1065,2000,1267,22,0,
Alabama,Hale County,1,1065,2001,1284,26,0,
Alabama,Hale County,1,1065,2002,1301,13,0,
Alabama,Hale County,1,1065,2003,1318,35,0,
Alabama,Hale County,1,1065,2004,1335,19,0,
Alabama,Hale County,1,1065,2005,1352,13,0,
Alabama,Hale County,1,1065,2006,1369,23,0,
Alabama,Hale County,1,1065,2007,1386,28,0,
Alabama,Hale County,1,1065,2008,1403,30,0,
Alabama,Hale County,1,1065,2009,1420,27,0,
Alabama,Hale County,1,1065,2010,1437,20,0,
Alabama,Hale County,1,1065,2011,1455,21,0,
Alabama,Hale County,1,1065,2012,1473,27,0,
Alabama,Hale County,1,1065,2013,1491,29,0,
Alabama,Hale County,1,1065,2014,1509,28,0,
Alabama,Hale County,1,1065,2015,1527,33,0,
Alabama,Hale County,1,1065,2016,1545,41,0,
Alabama,Hale County,1,1065,2017,1563,23,0,
Alabama,Henry County,1,1067,2000,1246,27,0,
Alabama,Henry County,1,1067,2001,1272,25,0,
Alabama,Henry County,1,1067,2002,1298,24,0,
Alabama,Henry County,1,1067,2003,1325,17,0,
Alabama,Henry County,1,1067,2004,1351,32,0,
Alabama,Henry County,1,1067,2005,1377,19,0,
Alabama,Henry County,1,1067,2006,1403,21,0,
Alabama,Henry County,1,1067,2007,1429,21,0,
Alabama,Henry County,1,1067,2008,1456,22,0,
Alabama,Henry County,1,1067,2009,1482,26,0,
Alabama,Henry County,1,1067,2010,1508,17,0,
Alabama,Henry County,1,1067,2011,1533,25,0,
Alabama,Henry County,1,1067,2012,1559,19,0,
Alabama,Henry County,1,1067,2013,1584,22,0,
Alabama,Henry County,1,1067,2014,1609,17,0,
Alabama,Henry County,1,1067,2015,1635,11,0,
Alabama,Henry County,1,1067,2016,1660,16,0,
Alabama,Henry County,1,1067,2017,1685,27,0,27
Alabama,Houston County,1,1069,2000,10930,383,0,
Alabama,Houston County,1,1069,2001,11241,286,0,
Alabama,Houston County,1,1069,2002,11551,328,0,
Alabama,Houston County,1,1069,2003,11862,483,0,
Alabama,Houston County,1,1069,2004,12173,492,0,
Alabama,Houston County,1,1069,2005,12484,448,0,
Alabama,Houston County,1,1069,2006,12795,564,0,
Alabama,Houston County,1,1069,2007,13106,606,0,
Alabama,Houston County,1,1069,2008,13416,624,0,
Alabama,Houston County,1,1069,2009,13727,628,0,
Alabama,Houston County,1,1069,2010,14038,616,0,
Alabama,Houston County,1,1069,2011,14240,548,0,
Alabama,Houston County,1,1069,2012,14442,572,0,
Alabama,Houston County,1,1069,2013,14644,531,0,
Alabama,Houston County,1,1069,2014,14845,554,0,
Alabama,Houston County,1,1069,2015,15047,514,0,
Alabama,Houston County,1,1069,2016,15249,551,0,
Alabama,Houston County,1,1069,2017,15451,646,0,619
Alabama,Jackson County,1,1071,2000,4773,80,0,
Alabama,Jackson County,1,1071,2001,4819,111,0,
Alabama,Jackson County,1,1071,2002,4866,73,0,
Alabama,Jackson County,1,1071,2003,4912,89,0,
Alabama,Jackson County,1,1071,2004,4959,80,0,
Alabama,Jackson County,1,1071,2005,5005,60,0,
Alabama,Jackson County,1,1071,2006,5051,63,0,
Alabama,Jackson County,1,1071,2007,5098,65,0,
Alabama,Jackson County,1,1071,2008,5144,67,0,
Alabama,Jackson County,1,1071,2009,5191,50,0,
Alabama,Jackson County,1,1071,2010,5237,65,0,
Alabama,Jackson County,1,1071,2011,5305,74,0,
Alabama,Jackson County,1,1071,2012,5372,75,0,
Alabama,Jackson County,1,1071,2013,5440,99,0,
Alabama,Jackson County,1,1071,2014,5507,78,0,
Alabama,Jackson County,1,1071,2015,5575,79,0,
Alabama,Jackson County,1,1071,2016,5642,94,0,
Alabama,Jackson County,1,1071,2017,5710,107,0,106
Alabama,Jefferson County,1,1073,2000,88244,3944,0,
Alabama,Jefferson County,1,1073,2001,88661,4062,0,
Alabama,Jefferson County,1,1073,2002,89077,3837,0,
Alabama,Jefferson County,1,1073,2003,89494,4076,0,
Alabama,Jefferson County,1,1073,2004,89910,4668,0,
Alabama,Jefferson County,1,1073,2005,90327,3860,0,
Alabama,Jefferson County,1,1073,2006,90744,3699,0,
Alabama,Jefferson County,1,1073,2007,91160,3459,0,
Alabama,Jefferson County,1,1073,2008,91577,4465,0,
Alabama,Jefferson County,1,1073,2009,91993,4808,0,
Alabama,Jefferson County,1,1073,2010,92410,5614,0,
Alabama,Jefferson County,1,1073,2011,93494,5499,0,
Alabama,Jefferson County,1,1073,2012,94579,5407,0,
Alabama,Jefferson County,1,1073,2013,95663,5496,0,
Alabama,Jefferson County,1,1073,2014,96747,5806,0,
Alabama,Jefferson County,1,1073,2015,97832,5540,0,
Alabama,Jefferson County,1,1073,2016,98916,5999,0,
Alabama,Jefferson County,1,1073,2017,100000,5798,0,
Alabama,Lamar County,1,1075,2000,1498,13,0,
Alabama,Lamar County,1,1075,2001,1512,15,0,
Alabama,Lamar County,1,1075,2002,1525,20,0,
Alabama,Lamar County,1,1075,2003,1539,19,0,
Alabama,Lamar County,1,1075,2004,1552,17,0,
Alabama,Lamar County,1,1075,2005,1566,10,0,
Alabama,Lamar County,1,1075,2006,1580,14,0,
Alabama,Lamar County,1,1075,2007,1593,18,0,
Alabama,Lamar County,1,1075,2008,1607,19,0,
Alabama,Lamar County,1,1075,2009,1620,15,0,
Alabama,Lamar County,1,1075,2010,1634,22,0,
Alabama,Lamar County,1,1075,2011,1652,13,0,
Alabama,Lamar County,1,1075,2012,1669,11,0,
Alabama,Lamar County,1,1075,2013,1687,20,0,
Alabama,Lamar County,1,1075,2014,1705,12,0,
Alabama,Lamar County,1,1075,2015,1722,12,0,
Alabama,Lamar County,1,1075,2016,1740,16,0,
Alabama,Lamar County,1,1075,2017,1758,17,0,17
Alabama,Lauderdale County,1,1077,2000,9661,112,0,
Alabama,Lauderdale County,1,1077,2001,9870,178,0,
Alabama,Lauderdale County,1,1077,2002,10080,205,0,
Alabama,Lauderdale County,1,1077,2003,10289,213,0,
Alabama,Lauderdale County,1,1077,2004,10498,162,0,
Alabama,Lauderdale County,1,1077,2005,10708,171,0,
Alabama,Lauderdale County,1,1077,2006,10917,180,0,
Alabama,Lauderdale County,1,1077,2007,11126,232,0,
Alabama,Lauderdale County,1,1077,2008,11335,219,0,
Alabama,Lauderdale County,1,1077,2009,11545,190,0,
Alabama,Lauderdale County,1,1077,2010,11754,201,0,
Alabama,Lauderdale County,1,1077,2011,11899,224,0,
Alabama,Lauderdale County,1,1077,2012,12043,237,0,
Alabama,Lauderdale County,1,1077,2013,12188,241,0,
Alabama,Lauderdale County,1,1077,2014,12333,256,0,
Alabama,Lauderdale County,1,1077,2015,12477,268,0,
Alabama,Lauderdale County,1,1077,2016,12622,302,0,
Alabama,Lauderdale County,1,1077,2017,12767,343,0,
Alabama,Lawrence County,1,1079,2000,2297,32,0,
Alabama,Lawrence County,1,1079,2001,2335,30,0,
Alabama,Lawrence County,1,1079,2002,2374,32,0,
Alabama,Lawrence County,1,1079,2003,2412,44,0,
Alabama,Lawrence County,1,1079,2004,2451,34,0,
Alabama,Lawrence County,1,1079,2005,2489,35,0,
Alabama,Lawrence County,1,1079,2006,2528,26,0,
Alabama,Lawrence County,1,1079,2007,2566,39,0,
Alabama,Lawrence County,1,1079,2008,2605,37,0,
Alabama,Lawrence County,1,1079,2009,2643,28,0,
Alabama,Lawrence County,1,1079,2010,2682,28,0,
Alabama,Lawrence County,1,1079,2011,2722,41,0,
Alabama,Lawrence County,1,1079,2012,2762,26,0,
Alabama,Lawrence County,1,1079,2013,2802,43,0,
Alabama,Lawrence County,1,1079,2014,2841,28,0,
Alabama,Lawrence County,1,1079,2015,2881,29,0,
Alabama,Lawrence County,1,1079,2016,2921,30,0,
Alabama,Lawrence County,1,1079,2017,2961,36,0,35
Alabama,Lee County,1,1081,2000,17320,277,0,
Alabama,Lee County,1,1081,2001,17736,309,0,
Alabama,Lee County,1,1081,2002,18152,459,0,
Alabama,Lee County,1,1081,2003,18568,397,0,
Alabama,Lee County,1,1081,2004,18984,397,0,
Alabama,Lee County,1,1081,2005,19400,455,0,
Alabama,Lee County,1,1081,2006,19816,521,0,
Alabama,Lee County,1,1081,2007,20232,480,0,
Alabama,Lee County,1,1081,2008,20648,491,0,
Alabama,Lee County,1,1081,2009,21064,422,0,
Alabama,Lee County,1,1081,2010,21480,447,0,
Alabama,Lee County,1,1081,2011,22125,574,0,
Alabama,Lee County,1,1081,2012,22769,531,0,
Alabama,Lee County,1,1081,2013,23414,553,0,
Alabama,Lee County,1,1081,2014,24058,616,0,
Alabama,Lee County,1,1081,2015,24703,626,0,
Alabama,Lee County,1,1081,2016,25347,615,0,
Alabama,Lee County,1,1081,2017,25992,660,0,621
Alabama,Limestone County,1,1083,2000,5610,121,0,
Alabama,Limestone County,1,1083,2001,5775,120,0,
Alabama,Limestone County,1,1083,2002,5940,142,0,
Alabama,Limestone County,1,1083,2003,6105,131,0,
Alabama,Limestone County,1,1083,2004,6269,160,0,
Alabama,Limestone County,1,1083,2005,6434,167,0,
Alabama,Limestone County,1,1083,2006,6599,172,0,
Alabama,Limestone County,1,1083,2007,6764,229,0,
Alabama,Limestone County,1,1083,2008,6929,235,0,
Alabama,Limestone County,1,1083,2009,7094,216,0,
Alabama,Limestone County,1,1083,2010,7259,216,0,
Alabama,Limestone County,1,1083,2011,7477,184,0,
Alabama,Limestone County,1,1083,2012,7695,190,0,
Alabama,Limestone County,1,1083,2013,7913,220,0,
Alabama,Limestone County,1,1083,2014,8130,188,0,
Alabama,Limestone County,1,1083,2015,8348,202,0,
Alabama,Limestone County,1,1083,2016,8566,212,0,
Alabama,Limestone County,1,1083,2017,8784,244,0,
Alabama,Lowndes County,1,1085,2000,821,22,0,
Alabama,Lowndes County,1,1085,2001,833,25,0,
Alabama,Lowndes County,1,1085,2002,845,22,0,
Alabama,Lowndes County,1,1085,2003,856,11,0,
Alabama,Lowndes County,1,1085,2004,868,13,0,
Alabama,Lowndes County,1,1085,2005,880,14,0,
Alabama,Lowndes County,1,1085,2006,892,14,0,
Alabama,Lowndes County,1,1085,2007,904,17,0,
Alabama,Lowndes County,1,1085,2008,915,18,0,
Alabama,Lowndes County,1,1085,2009,927,24,0,
Alabama,Lowndes County,1,1085,2010,939,23,0,
Alabama,Lowndes County,1,1085,2011,949,18,0,
Alabama,Lowndes County,1,1085,2012,959,18,0,
Alabama,Lowndes County,1,1085,2013,969,21,0,
Alabama,Lowndes County,1,1085,2014,979,18,0,
Alabama,Lowndes County,1,1085,2015,989,14,0,
Alabama,Lowndes County,1,1085,2016,999,17,0,
Alabama,Lowndes County,1,1085,2017,1009,15,0,15
Alabama,Macon County,1,1087,2000,2929,26,0,
Alabama,Macon County,1,1087,2001,2946,55,0,
Alabama,Macon County,1,1087,2002,2964,39,0,
Alabama,Macon County,1,1087,2003,2982,43,0,
Alabama,Macon County,1,1087,2004,3000,60,0,
Alabama,Macon County,1,1087,2005,3017,48,0,
Alabama,Macon County,1,1087,2006,3035,33,0,
Alabama,Macon County,1,1087,2007,3053,46,0,
Alabama,Macon County,1,1087,2008,3071,48,0,
Alabama,Macon County,1,1087,2009,3088,34,0,
Alabama,Macon County,1,1087,2010,3106,43,0,
Alabama,Macon County,1,1087,2011,3112,61,0,
Alabama,Macon County,1,1087,2012,3119,39,0,
Alabama,Macon County,1,1087,2013,3125,54,0,
Alabama,Macon County,1,1087,2014,3131,49,0,
Alabama,Macon County,1,1087,2015,3138,51,0,
Alabama,Macon County,1,1087,2016,3144,47,0,
Alabama,Macon County,1,1087,2017,3150,44,0,43
Alabama,Madison County,1,1089,2000,33125,1521,0,
Alabama,Madison County,1,1089,2001,34067,1465,0,
Alabama,Madison County,1,1089,2002,35010,1444,0,
Alabama,Madison County,1,1089,2003,35952,1640,0,
Alabama,Madison County,1,1089,2004,36894,1616,0,
Alabama,Madison County,1,1089,2005,37836,1602,0,
Alabama,Madison County,1,1089,2006,38778,1838,0,
Alabama,Madison County,1,1089,2007,39720,1974,0,
Alabama,Madison County,1,1089,2008,40663,2360,0,
Alabama,Madison County,1,1089,2009,41605,2247,0,
Alabama,Madison County,1,1089,2010,42547,2166,0,
Alabama,Madison County,1,1089,2011,43507,2375,0,
Alabama,Madison County,1,1089,2012,44467,2221,0,
Alabama,Madison County,1,1089,2013,45427,2072,0,
Alabama,Madison County,1,1089,2014,46386,1922,0,
Alabama,Madison County,1,1089,2015,47346,2143,0,
Alabama,Madison County,1,1089,2016,48306,2109,0,
Alabama,Madison County,1,1089,2017,49266,2278,0,
Alabama,Marengo County,1,1091,2000,1818,20,0,
Alabama,Marengo County,1,1091,2001,1850,21,0,
Alabama,Marengo County,1,1091,2002,1881,21,0,
Alabama,Marengo County,1,1091,2003,1913,34,0,
Alabama,Marengo County,1,1091,2004,1944,23,0,
Alabama,Marengo County,1,1091,2005,1976,22,0,
Alabama,Marengo County,1,1091,2006,2007,27,0,
Alabama,Marengo County,1,1091,2007,2039,46,0,
Alabama,Marengo County,1,1091,2008,2070,51,0,
Alabama,Marengo County,1,1091,2009,2102,35,0,
Alabama,Marengo County,1,1091,2010,2133,28,0,
Alabama,Marengo County,1,1091,2011,2159,32,0,
Alabama,Marengo County,1,1091,2012,2186,34,0,
Alabama,Marengo County,1,1091,2013,2212,37,0,
Alabama,Marengo County,1,1091,2014,2238,39,0,
Alabama,Marengo County,1,1091,2015,2265,33,0,
Alabama,Marengo County,1,1091,2016,2291,35,0,
Alabama,Marengo County,1,1091,2017,2317,39,0,39
Alabama,Marion County,1,1093,2000,2822,39,0,
Alabama,Marion County,1,1093,2001,2883,45,0,
Alabama,Marion County,1,1093,2002,2943,52,0,
Alabama,Marion County,1,1093,2003,3004,37,0,
Alabama,Marion County,1,1093,2004,3065,49,0,
Alabama,Marion County,1,1093,2005,3126,32,0,
Alabama,Marion County,1,1093,2006,3186,38,0,
Alabama,Marion County,1,1093,2007,3247,41,0,
Alabama,Marion County,1,1093,2008,3308,42,0,
Alabama,Marion County,1,1093,2009,3368,42,0,
Alabama,Marion County,1,1093,2010,3429,36,0,
Alabama,Marion County,1,1093,2011,3466,56,0,
Alabama,Marion County,1,1093,2012,3503,27,0,
Alabama,Marion County,1,1093,2013,3541,36,0,
Alabama,Marion County,1,1093,2014,3578,37,0,
Alabama,Marion County,1,1093,2015,3615,37,0,
Alabama,Marion County,1,1093,2016,3652,50,0,
Alabama,Marion County,1,1093,2017,3689,46,0,46
Alabama,Marshall County,1,1095,2000,8228,180,0,
Alabama,Marshall County,1,1095,2001,8454,259,0,
Alabama,Marshall County,1,1095,2002,8681,199,0,
Alabama,Marshall County,1,1095,2003,8907,260,0,
Alabama,Marshall County,1,1095,2004,9134,243,0,
Alabama,Marshall County,1,1095,2005,9360,198,0,
Alabama,Marshall County,1,1095,2006,9586,223,0,
Alabama,Marshall County,1,1095,2007,9813,275,0,
Alabama,Marshall County,1,1095,2008,10039,267,0,
Alabama,Marshall County,1,1095,2009,10266,232,0,
Alabama,Marshall County,1,1095,2010,10492,249,0,
Alabama,Marshall County,1,1095,2011,10591,263,0,
Alabama,Marshall County,1,1095,2012,10689,239,0,
Alabama,Marshall County,1,1095,2013,10788,259,0,
Alabama,Marshall County,1,1095,2014,10886,264,0,
Alabama,Marshall County,1,1095,2015,10985,277,0,
Alabama,Marshall County,1,1095,2016,11083,302,0,
Alabama,Marshall County,1,1095,2017,11182,332,0,
Alabama,Mobile County,1,1097,2000,46788,3069,0,
Alabama,Mobile County,1,1097,2001,47345,2871,0,
Alabama,Mobile County,1,1097,2002,47902,3085,0,
Alabama,Mobile County,1,1097,2003,48458,2747,0,
Alabama,Mobile County,1,1097,2004,49015,2487,0,
Alabama,Mobile County,1,1097,2005,49572,2280,0,
Alabama,Mobile County,1,1097,2006,50129,2486,0,
Alabama,Mobile County,1,1097,2007,50686,2448,0,
Alabama,Mobile County,1,1097,2008,51242,2234,0,
Alabama,Mobile County,1,1097,2009,51799,2183,0,
Alabama,Mobile County,1,1097,2010,52356,1932,0,
Alabama,Mobile County,1,1097,2011,53017,2190,0,
Alabama,Mobile County,1,1097,2012,53679,2234,0,
Alabama,Mobile County,1,1097,2013,54340,2582,0,
Alabama,Mobile County,1,1097,2014,55001,2523,0,
Alabama,Mobile County,1,1097,2015,55663,2453,0,
Alabama,Mobile County,1,1097,2016,56324,2729,0,
Alabama,Mobile County,1,1097,2017,56985,2635,0,2568
Alabama,Monroe County,1,1099,2000,1840,22,0,
Alabama,Monroe County,1,1099,2001,1870,31,0,
Alabama,Monroe County,1,1099,2002,1899,35,0,
Alabama,Monroe County,1,1099,2003,1929,54,0,
Alabama,Monroe County,1,1099,2004,1959,32,0,
Alabama,Monroe County,1,1099,2005,1989,53,0,
Alabama,Monroe County,1,1099,2006,2018,39,0,
Alabama,Monroe County,1,1099,2007,2048,39,0,
Alabama,Monroe County,1,1099,2008,2078,37,0,
Alabama,Monroe County,1,1099,2009,2107,26,0,
Alabama,Monroe County,1,1099,2010,2137,38,0,
Alabama,Monroe County,1,1099,2011,2170,25,0,
Alabama,Monroe County,1,1099,2012,2203,30,0,
Alabama,Monroe County,1,1099,2013,2236,34,0,
Alabama,Monroe County,1,1099,2014,2268,22,0,
Alabama,Monroe County,1,1099,2015,2301,34,0,
Alabama,Monroe County,1,1099,2016,2334,41,0,
Alabama,Monroe County,1,1099,2017,2367,54,0,54
Alabama,Montgomery County,1,1101,2000,30931,2508,0,
Alabama,Montgomery County,1,1101,2001,31308,2656,0,
Alabama,Montgomery County,1,1101,2002,31685,2825,0,
Alabama,Montgomery County,1,1101,2003,32062,3085,0,
Alabama,Montgomery County,1,1101,2004,32439,2831,0,
Alabama,Montgomery County,1,1101,2005,32817,2767,0,
Alabama,Montgomery County,1,1101,2006,33194,2927,0,
Alabama,Montgomery County,1,1101,2007,33571,2472,0,
Alabama,Montgomery County,1,1101,2008,33948,2811,0,
Alabama,Montgomery County,1,1101,2009,34325,2493,0,
Alabama,Montgomery County,1,1101,2010,34702,2395,0,
Alabama,Montgomery County,1,1101,2011,35117,2444,0,
Alabama,Montgomery County,1,1101,2012,35531,2781,0,
Alabama,Montgomery County,1,1101,2013,35946,3300,0,
Alabama,Montgomery County,1,1101,2014,36361,3359,0,
Alabama,Montgomery County,1,1101,2015,36775,3421,0,
Alabama,Montgomery County,1,1101,2016,37190,3209,0,
Alabama,Montgomery County,1,1101,2017,37605,3321,0,
Alabama,Morgan County,1,1103,2000,11725,410,0,
Alabama,Morgan County,1,1103,2001,11892,412,0,
Alabama,Morgan County,1,1103,2002,12059,413,0,
Alabama,Morgan County,1,1103,2003,12226,470,0,
Alabama,Morgan County,1,1103,2004,12393,431,0,
Alabama,Morgan County,1,1103,2005,12560,406,0,
Alabama,Morgan County,1,1103,2006,12727,465,0,
Alabama,Morgan County,1,1103,2007,12894,493,0,
Alabama,Morgan County,1,1103,2008,13061,500,0,
Alabama,Morgan County,1,1103,2009,13228,451,0,
Alabama,Morgan County,1,1103,2010,13395,404,0,
Alabama,Morgan County,1,1103,2011,13515,428,0,
Alabama,Morgan County,1,1103,2012,13635,574,0,
Alabama,Morgan County,1,1103,2013,13755,615,0,
Alabama,Morgan County,1,1103,2014,13875,609,0,
Alabama,Morgan County,1,1103,2015,13995,613,0,
Alabama,Morgan County,1,1103,2016,14115,574,0,
Alabama,Morgan County,1,1103,2017,14235,572,0,554
Alabama,Perry County,1,1105,2000,1130,15,0,
Alabama,Perry County,1,1105,2001,1137,26,0,
Alabama,Perry County,1,1105,2002,1145,28,0,
Alabama,Perry County,1,1105,2003,1152,31,0,
Alabama,Perry County,1,1105,2004,1160,27,0,
Alabama,Perry County,1,1105,2005,1167,15,0,
Alabama,Perry County,1,1105,2006,1175,23,0,
Alabama,Perry County,1,1105,2007,1182,25,0,
Alabama,Perry County,1,1105,2008,1190,36,0,
Alabama,Perry County,1,1105,2009,1197,24,0,
Alabama,Perry County,1,1105,2010,1205,15,0,
Alabama,Perry County,1,1105,2011,1201,15,0,
Alabama,Perry County,1,1105,2012,1197,22,0,
Alabama,Perry County,1,1105,2013,1193,16,0,
Alabama,Perry County,1,1105,2014,1189,13,0,
Alabama,Perry County,1,1105,2015,1185,10,0,
Alabama,Perry County,1,1105,2016,1181,10,0,
Alabama,Perry County,1,1105,2017,1177,13,0,13
Alabama,Pickens County,1,1107,2000,1672,17,0,
Alabama,Pickens County,1,1107,2001,1696,21,0,
Alabama,Pickens County,1,1107,2002,1720,15,0,
Alabama,Pickens County,1,1107,2003,1745,9,0,
Alabama,Pickens County,1,1107,2004,1769,13,0,
Alabama,Pickens County,1,1107,2005,1793,12,0,
Alabama,Pickens County,1,1107,2006,1817,28,0,
Alabama,Pickens County,1,1107,2007,1841,17,0,
Alabama,Pickens County,1,1107,2008,1866,12,0,
Alabama,Pickens County,1,1107,2009,1890,29,0,
Alabama,Pickens County,1,1107,2010,1914,19,0,
Alabama,Pickens County,1,1107,2011,1939,19,0,
Alabama,Pickens County,1,1107,2012,1963,26,0,
Alabama,Pickens County,1,1107,2013,1988,40,0,
Alabama,Pickens County,1,1107,2014,2013,29,0,
Alabama,Pickens County,1,1107,2015,2037,47,0,
