CASE_ID,PARTY_NUMBER,PARTY_TYPE,AT_FAULT,PARTY_SEX,PARTY_AGE,PARTY_SOBRIETY,PARTY_DRUG_PHYSICAL,DIR_OF_TRAVEL,PARTY_SAFETY_EQUIP_1,PARTY_SAFETY_EQUIP_2,FINAN_RESPONS,SP_INFO_1,SP_INFO_2,SP_INFO_3,OAF_VIOLATION_CODE,OAF_VIOL_CAT,OAF_VIOL_SECTION,OAF_VIOLATION_SUFFIX,OAF_1,OAF_2,PARTY_NUMBER_KILLED,PARTY_NUMBER_INJURED,MOVE_PRE_ACC,VEHICLE_YEAR,VEHICLE_MAKE,STWD_VEHICLE_TYPE,CHP_VEH_TYPE_TOWING,CHP_VEH_TYPE_TOWED,RACE,INATTENTION,SPECIAL_INFO_F,SPECIAL_INFO_G,ACCIDENT_YEAR
9182457,2,1,N,F,20,A,-,W,L,G,Y,-,-,-,-,"- ",,,N,-,0,0,E,2014,FORD,A,01,,O,,-,-,2020
9182457,3,4,N,M,41,A,-,W,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2020
9177166,1,1,Y,M,41,A,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,G,2013,AUDI,A,01,,B,,-,-,2020
9177166,2,2,N,M,59,A,-,-,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,,,-,-,2020
9188663,1,4,N,F,61,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2020
9188663,2,1,N,M,51,A,-,N,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2018,-,A,07,,W,,-,-,2020
9189408,1,2,Y,F,998,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,B,,-,-,2020
9189408,2,1,N,M,59,A,-,W,M,G,N,-,-,-,-,"- ",,,N,-,0,0,B,2002,-,A,01,,B,,-,-,2020
9189409,1,1,Y,M,27,A,-,W,M,-,Y,-,3,-,-,"- ",,,N,-,0,0,O,2007,-,A,01,,H,,-,-,2020
9189409,2,4,N,M,50,A,-,W,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,,,-,-,2020
9229629,1,4,Y,M,58,A,-,E,-,-,N,-,-,-,-,"- ",,,F,N,0,1,B,,-,L,04,,B,-,-,-,2020
9229629,2,1,N,M,998,G,G,S,-,-,,-,-,-,-,"- ",,,N,-,0,0,B,,-,A,01,,B,,-,-,2020
9230043,1,1,Y,M,21,A,-,N,M,G,N,-,3,-,-,"- ",,,N,-,0,0,B,2021,-,A,07,,H,,-,-,2020
9230043,2,4,N,M,60,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
91895624,1,2,Y,M,67,G,G,E,-,-,O,-,3,-,-,"- ",,,N,-,1,0,-,,-,N,60,,B,,-,-,2022
91895624,2,1,N,M,34,A,-,S,M,G,N,-,3,-,-,"- ",,,N,-,0,1,B,2001,HOND,A,08,,H,,-,-,2022
9232698,1,1,Y,-,998,G,G,E,B,-,N,-,-,-,-,"- ",,,N,-,0,0,B,,-,A,01,,,,-,-,2020
9232698,2,2,N,M,28,A,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2020
9232702,1,1,N,-,998,D,-,S,M,B,N,-,-,-,-,"- ",,,N,-,0,0,B,,-,-,99,,,,-,-,2020
9232702,2,2,N,M,78,H,H,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,W,,-,-,2020
9232706,1,1,Y,-,998,-,-,N,N,B,N,-,-,-,-,"- ",,,N,-,0,0,B,,-,-,,,,,-,-,2020
9232706,2,2,N,M,62,-,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,A,,-,-,2020
9232711,1,1,Y,M,70,A,-,E,M,G,N,-,-,-,-,"- ",,,N,-,0,0,-,2008,-,A,01,,B,,-,-,2020
9232711,2,2,N,F,72,H,H,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,A,,-,N,60,,W,,-,-,2020
9191537,1,1,Y,M,31,A,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,E,2002,-,A,01,,H,,-,-,2020
9191537,2,2,N,F,32,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,H,,-,-,2020
9191537,3,2,N,F,4,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,H,,-,-,2020
9234905,1,1,N,F,41,A,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,D,2020,-,A,07,,O,,-,-,2020
9234905,2,4,N,F,27,A,-,S,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9195460,1,4,Y,M,58,A,-,E,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9195460,2,1,N,-,998,A,-,-,N,B,N,-,-,-,-,"- ",,,N,-,0,0,B,,-,I,11,,,,-,-,2020
91960616,1,1,Y,M,52,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2015,CHEV,D,22,,H,,-,-,2022
91960616,2,5,N,-,998,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,0,A,2013,HOND,A,01,,,,-,-,2022
91960616,3,2,N,F,49,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,-,,-,N,60,,B,,-,-,2022
9197138,1,1,N,F,25,A,-,N,M,G,,-,3,-,-,"- ",,,N,-,0,0,B,2019,-,A,01,,B,,-,-,2020
9197138,2,4,N,M,39,A,-,E,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2020
9199380,1,1,N,-,998,G,G,-,N,B,,-,-,-,-,"- ",,,-,-,0,0,B,,-,-,99,,,,-,-,2020
9199380,2,2,N,F,998,G,G,-,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,N,60,,B,,-,-,2020
9183964,1,1,Y,M,46,A,-,E,M,G,Y,-,-,-,-,"- ",,,E,-,0,0,B,2018,FORD,D,22,,B,,-,-,2020
9183964,2,2,N,F,73,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,,,-,-,2020
9247312,1,1,Y,-,998,G,G,W,N,B,N,-,-,-,-,"- ",,,N,-,0,0,E,,-,A,07,,,,-,-,2021
9247312,2,2,N,M,52,A,-,W,P,A,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2021
9247320,1,1,Y,-,998,G,G,E,P,A,N,-,-,-,-,"- ",,,N,-,0,0,B,2013,-,C,02,,,,-,-,2021
9247320,2,2,N,M,35,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,-,,-,N,60,,B,,-,-,2021
9253917,1,1,Y,M,70,A,-,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,D,2015,-,A,01,,,,-,-,2020
9253917,2,2,N,F,45,A,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,,,-,-,2020
9184994,1,2,Y,M,2,H,H,-,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,N,60,,H,,-,-,2020
9184994,2,1,N,M,45,A,-,N,L,G,N,-,3,-,-,"- ",,,N,-,0,0,B,2002,-,A,01,,B,,-,-,2020
9185429,1,1,Y,-,998,H,H,-,N,B,,-,-,-,-,"- ",,,N,-,0,0,R,,-,-,99,,,,-,-,2020
9185429,2,2,N,M,57,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,N,60,,B,,-,-,2020
9258225,1,1,N,F,998,G,G,W,M,B,,-,-,-,-,"- ",,,N,-,0,0,B,2014,-,A,01,,,,-,-,2021
9258225,2,2,N,M,52,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,B,,-,-,2021
9258228,1,4,Y,M,54,A,-,E,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2021
9258228,2,1,N,M,26,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,1997,FORD,A,01,,B,,-,-,2021
9201866,1,1,Y,-,998,G,G,W,-,B,,-,-,-,-,"- ",,,N,-,0,0,B,,-,-,99,,,,-,-,2020
9201866,2,2,N,M,51,-,E,W,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,N,60,,B,,-,-,2020
9224192,1,1,Y,M,998,D,-,W,M,G,,-,-,-,-,"- ",,,N,-,0,0,F,2019,FORD,-,99,,O,,-,-,2020
9224192,2,3,N,-,998,H,H,W,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2019,-,A,01,,,,-,-,2020
9224192,3,3,N,-,998,H,H,E,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2004,-,A,08,,,,-,-,2020
9224192,4,2,N,M,26,A,-,-,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,H,,-,-,2020
91894640,1,4,Y,M,55,G,G,W,-,P,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,L,04,,W,,-,-,2022
91894640,2,1,N,F,51,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2019,HOND,A,07,,H,,-,-,2022
9300560,1,2,Y,F,53,G,G,N,-,-,O,-,-,-,-,"- ",,,A,-,0,1,R,,-,N,60,,W,,-,-,2021
9300560,2,1,N,M,64,A,-,W,M,-,Y,-,-,-,-,"- ",,,N,-,0,0,B,2013,-,A,01,,B,,-,-,2021
9203212,1,1,Y,F,74,A,-,S,M,G,N,-,-,-,-,"- ",,,N,-,0,0,K,2012,-,A,01,,W,,-,-,2020
9203212,2,4,N,M,57,A,-,S,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
92061287,1,1,Y,M,30,A,I,E,L,G,Y,-,3,-,,31,22107,,A,F,0,1,B,2015,FORD,A,01,,B,K,-,-,2022
92061287,2,3,N,-,998,H,H,E,-,-,O,-,-,-,-,"- ",,,N,-,0,0,O,2018,TOYT,A,01,,,,-,-,2022
92061287,3,2,N,M,17,G,G,E,-,-,O,-,-,-,-,"- ",,,N,-,1,0,-,,-,N,60,,H,,-,-,2022
9309006,1,1,Y,F,32,A,-,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2010,-,A,01,,A,,-,-,2021
9309006,2,2,N,M,64,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,W,,-,-,2021
9309260,1,1,N,F,40,G,G,N,M,B,Y,-,-,-,-,"- ",,,N,-,0,0,E,2016,-,A,01,,W,,-,-,2021
9309260,2,2,N,F,24,A,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,,,-,-,2021
9207629,1,4,Y,M,998,G,G,S,-,-,,-,-,-,-,"- ",,,N,-,0,0,B,,-,L,04,,B,,-,-,2020
9207629,2,2,N,F,62,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,A,,-,-,2020
9207976,1,4,Y,M,33,A,-,W,-,-,N,-,-,-,-,"- ",,,N,-,0,1,J,,-,L,04,,A,,-,-,2020
9207976,2,1,N,F,28,A,-,W,M,G,N,-,-,-,-,"- ",,,N,-,0,0,J,2005,-,A,07,,B,,-,-,2020
92091714,1,2,Y,M,37,G,G,E,-,-,O,-,4,-,-,"- ",,,N,-,1,0,-,,-,N,60,,O,,-,-,2022
92091714,2,1,N,F,23,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2014,NISS,A,01,,H,,-,-,2022
9200980,1,1,Y,M,57,-,-,E,M,G,Y,-,-,-,-,"- ",,,-,-,0,0,-,2006,-,A,01,,W,,-,-,2020
9200980,2,2,N,M,40,-,-,N,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,N,60,,W,,-,-,2020
9317008,1,1,Y,M,59,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2019,-,A,07,,H,,-,-,2020
9317008,2,4,N,M,42,A,-,S,-,-,N,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2020
9318536,1,1,Y,M,18,A,-,N,M,G,Y,-,-,-,-,"- ",,,O,-,0,0,D,2005,-,A,01,,B,,-,-,2021
9318536,2,4,N,M,57,A,-,E,-,-,,-,-,-,-,"- ",,,O,-,0,1,B,,-,L,04,,B,,-,-,2021
9323841,1,1,Y,M,998,G,G,S,-,B,,-,-,-,-,"- ",,,N,-,0,0,B,,FORD,A,01,,,,-,-,2021
9323841,2,2,N,M,52,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2021
9323843,1,1,Y,M,39,A,-,N,M,G,Y,-,1,-,-,"- ",,,N,-,0,0,E,2015,FORD,A,01,,,,-,-,2021
9323843,2,4,N,F,42,A,-,W,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2021
9324586,1,1,Y,M,33,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,J,2021,-,A,01,,,,-,-,2021
9324586,2,2,N,M,33,H,H,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,,,-,-,2021
9324586,3,3,N,-,998,H,H,W,-,-,O,-,-,-,-,"- ",,,N,-,0,0,O,2013,-,A,01,,,,-,-,2021
9324593,1,1,Y,-,998,H,H,S,-,B,,-,-,-,-,"- ",,,N,-,0,1,E,,-,A,01,,,,-,-,2021
9324593,2,2,N,M,40,H,H,E,-,-,O,-,-,-,-,"- ",,,N,-,0,0,B,,-,N,60,,W,,-,-,2021
9336009,1,1,Y,M,72,A,-,N,M,H,Y,-,-,-,-,"- ",,,N,-,0,0,B,2000,-,A,01,,B,,-,-,2021
9336009,2,2,N,F,42,A,-,W,-,-,O,-,-,-,-,"- ",,,M,-,0,1,B,,-,N,60,,,,-,-,2021
9339851,1,1,Y,M,53,-,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,D,2013,-,E,22,31,B,,-,-,2021
9339851,2,4,N,M,25,A,-,E,-,-,,-,-,-,-,"- ",,,N,-,0,1,A,,-,L,04,,H,,-,-,2021
9210091,1,1,Y,-,998,G,G,E,-,-,N,-,-,-,-,"- ",,,N,-,0,0,B,,-,-,99,,,,-,-,2020
9210091,2,2,N,M,72,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,W,,-,-,2020
9216933,1,1,Y,M,74,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2005,-,A,01,,H,,-,-,2020
9216933,2,2,N,F,30,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,N,60,,B,,-,-,2020
9255083,1,1,Y,-,998,G,G,E,M,B,N,-,-,-,-,"- ",,,N,-,0,0,B,,-,A,01,,,,-,-,2020
9255083,2,4,N,M,40,A,-,E,-,-,,-,-,-,-,"- ",,,N,-,0,1,R,,-,L,04,,H,,-,-,2020
9257544,1,1,Y,M,998,G,G,S,-,B,,-,-,-,-,"- ",,,N,-,0,0,B,,-,F,86,,,,-,-,2021
9257544,2,4,N,F,52,A,-,S,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2021
9347661,1,1,Y,M,21,A,-,S,M,F,Y,-,3,-,-,"- ",,,N,-,0,0,L,2004,-,A,01,,A,,-,-,2021
9347661,2,4,N,-,998,A,-,-,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,,,-,-,2021
9347668,1,1,Y,-,998,G,G,-,M,B,,-,-,-,-,"- ",,,N,-,0,0,B,,-,-,,,,,-,-,2021
9347668,2,4,N,M,15,C,-,E,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,A,,-,-,2021
9185422,1,1,Y,F,48,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2012,-,A,01,,,,-,-,2020
9185422,2,2,N,F,79,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,O,,-,-,2020
9277874,1,1,Y,-,998,G,G,E,-,B,,-,-,-,,19,20002,,A,N,0,0,B,,-,A,01,,,,-,-,2020
9277874,2,2,N,F,58,A,-,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,B,,-,-,2020
9216983,1,1,N,F,59,A,-,N,M,G,,-,3,-,-,"- ",,,N,-,0,1,B,2002,-,A,01,,B,,-,-,2020
9216983,2,2,N,M,53,H,H,-,-,-,O,-,-,-,-,"- ",,,N,-,0,0,-,,-,N,60,,B,,-,-,2020
9216983,3,2,N,F,60,H,H,-,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,B,,-,-,2020
9294944,1,1,Y,M,998,-,-,-,-,-,,-,-,-,-,"- ",,,-,-,0,0,-,,-,-,,,B,,-,-,2021
9294944,2,2,N,F,57,H,H,N,-,-,O,-,-,-,-,"- ",,,-,-,0,1,B,,-,N,60,,,,-,-,2021
9216984,1,1,Y,M,51,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,D,2019,-,A,01,,B,,-,-,2020
9216984,2,2,N,M,22,A,-,-,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,H,,-,-,2020
9294948,1,1,Y,-,998,A,-,E,-,B,,-,-,-,-,"- ",,,-,-,0,0,B,,-,A,01,,,,-,-,2021
9294948,2,4,N,M,59,-,-,W,-,-,,-,-,-,-,"- ",,,-,-,0,1,B,,-,L,04,,H,,-,-,2021
9230903,1,4,Y,F,31,A,-,N,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9230903,2,1,N,M,44,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2007,-,A,01,,,,-,-,2020
9356670,1,1,Y,M,62,A,-,-,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,1999,-,A,01,,B,,-,-,2021
9356670,2,4,N,M,57,A,-,N,-,-,N,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2021
9302846,1,2,Y,F,40,G,G,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,B,,-,-,2021
9302846,2,1,N,-,998,G,G,E,-,B,,-,-,-,-,"- ",,,N,-,0,0,B,,-,-,,,,,-,-,2021
9357398,1,1,Y,M,998,G,G,E,-,B,,-,-,-,-,"- ",,,N,-,0,0,B,,-,A,01,,,,-,-,2021
9357398,2,4,N,M,60,A,-,N,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2021
9357400,1,1,Y,F,998,G,G,W,-,B,,-,-,-,-,"- ",,,N,-,0,0,D,,-,A,08,,B,,-,-,2021
9357400,2,4,N,M,35,A,-,S,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2021
9357406,1,1,Y,-,998,G,G,S,M,G,N,-,3,-,-,"- ",,,N,-,0,0,B,,FORD,A,08,,,,-,-,2021
9357406,2,2,N,M,22,H,H,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,-,,-,N,60,,B,,-,-,2021
9308684,1,1,Y,M,90,A,-,N,M,G,Y,-,-,-,-,"- ",,,M,-,0,0,D,2003,-,A,01,,B,,-,-,2021
9308684,2,2,N,M,68,-,-,-,-,-,O,-,-,-,-,"- ",,,-,-,0,1,R,,-,N,60,,W,,-,-,2021
9234097,1,2,Y,M,62,G,G,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,W,,-,-,2020
9234097,2,1,N,F,51,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2008,-,A,07,,B,,-,-,2020
9309878,1,1,Y,M,59,A,-,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,E,2020,-,A,01,,B,,-,-,2021
9309878,2,4,N,M,32,A,-,W,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2021
9310839,1,1,Y,-,998,D,-,N,-,-,N,-,-,-,-,"- ",,,N,-,0,0,B,,-,-,99,,,,-,-,2021
9310839,2,2,N,M,998,D,-,-,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,W,,-,-,2021
9236397,1,1,Y,M,60,A,-,E,M,E,,-,-,-,-,"- ",,,N,-,0,0,A,2014,-,A,01,,H,,-,-,2020
9236397,2,4,N,M,47,A,-,S,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2020
9313239,1,1,Y,F,998,G,G,W,N,B,,-,-,-,-,"- ",,,N,-,0,0,B,2013,-,-,99,,,,-,-,2021
9313239,2,2,N,M,23,G,G,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,H,,-,-,2021
9237037,1,1,Y,M,998,G,G,S,-,-,N,-,-,-,-,"- ",,,A,-,0,0,I,2001,-,A,08,,B,,-,-,2020
9237037,2,2,N,F,45,H,H,-,-,-,O,-,-,-,-,"- ",,,F,-,0,1,B,,-,N,60,,B,-,-,-,2020
9246367,1,1,N,-,998,G,G,S,N,B,,-,-,-,-,"- ",,,N,-,0,0,B,,-,A,01,,,,-,-,2021
9246367,2,2,N,M,29,H,H,-,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,H,,-,-,2021
9316889,1,1,Y,-,998,G,G,E,N,B,,-,-,-,-,"- ",,,N,-,0,0,B,,-,-,,,,,-,-,2021
9316889,2,2,N,M,30,C,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,H,,-,-,2021
9375058,1,1,Y,F,19,A,-,S,M,G,Y,-,-,-,-,"- ",,,L,-,0,0,B,2003,-,A,01,,H,,-,-,2021
9375058,2,2,N,F,13,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,H,,-,-,2021
9247300,1,1,Y,F,69,A,-,S,M,G,Y,-,-,-,-,"- ",,,A,-,0,0,B,2012,-,A,01,,W,,-,-,2021
9247300,2,2,N,F,62,A,-,W,-,-,O,-,-,-,-,"- ",,,M,-,0,1,R,,-,N,60,,A,,-,-,2021
9382052,1,1,Y,F,25,A,-,S,M,G,,-,-,-,-,"- ",,,N,-,0,0,D,2017,-,A,01,,A,,-,-,2021
9382052,2,4,N,M,55,A,-,S,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2021
9382057,1,1,Y,M,40,C,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,E,2018,-,A,01,,,,-,-,2021
9382057,2,2,N,F,15,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,H,,-,-,2021
9216982,1,1,Y,F,69,A,-,E,M,G,Y,-,-,-,-,"- ",,,A,-,0,0,E,2001,-,A,01,,W,,-,-,2020
9216982,2,2,N,F,39,A,-,-,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2020
9346936,1,4,Y,M,69,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2021
9346936,2,1,N,F,66,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2015,-,A,01,,B,,-,-,2021
9348138,1,1,Y,-,998,G,G,W,-,B,,-,-,-,-,"- ",,,N,-,0,0,B,,-,-,99,,,,-,-,2021
9348138,2,4,N,M,51,A,-,E,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2021
9348294,1,4,N,M,55,G,G,S,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2021
9348294,2,1,N,F,22,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,L,2017,-,D,22,,H,,-,-,2021
9348573,1,1,Y,-,998,G,G,W,-,-,,-,-,-,,00,21655,1,A,-,0,0,B,2010,-,A,01,,B,,-,-,2020
9348573,2,2,N,F,38,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,H,,-,-,2020
9349309,1,1,Y,M,48,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2016,-,D,22,,A,,-,-,2021
9349309,2,4,N,M,66,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2021
9349365,1,1,Y,F,998,G,G,E,B,-,N,-,-,-,-,"- ",,,N,-,0,0,E,,-,A,07,,B,,-,-,2021
9349365,2,4,N,M,54,A,-,W,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2021
9356839,1,4,Y,M,66,A,-,S,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2021
9356839,2,1,N,M,46,A,-,E,M,G,,-,3,-,-,"- ",,,N,-,0,0,F,2016,-,F,85,,B,,-,-,2021
9402838,1,2,Y,M,57,A,-,-,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2021
9402838,2,1,N,M,56,A,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2012,-,A,01,,W,,-,-,2021
9361916,1,1,Y,M,65,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,D,2001,-,A,01,,B,,-,-,2021
9361916,2,2,N,M,17,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,B,,-,-,2021
9362633,1,1,Y,-,998,G,G,E,-,-,N,-,-,-,-,"- ",,,N,-,0,0,B,,-,A,01,,,,-,-,2021
9362633,2,2,N,F,25,H,H,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,A,,-,-,2021
9407850,1,1,Y,F,998,G,G,S,-,-,,-,-,-,-,"- ",,,N,-,0,0,E,,-,A,01,,,,-,-,2022
9407850,2,2,N,F,38,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2022
9362731,1,4,Y,M,47,A,-,W,-,-,N,-,-,-,-,"- ",,,N,-,0,1,E,,-,L,04,,W,,-,-,2021
9362731,2,1,N,F,62,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2013,-,A,01,,,,-,-,2021
9362734,1,1,Y,F,998,G,G,N,M,B,,-,-,-,-,"- ",,,N,-,0,0,B,2017,MINI,A,01,,W,,-,-,2021
9362734,2,2,N,F,48,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,B,,-,-,2021
9362735,1,-,Y,F,28,A,-,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,E,2018,-,A,01,,W,,-,-,2021
9362735,2,4,N,M,61,A,-,N,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,B,,-,-,2021
9416863,1,1,Y,M,82,A,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,D,2009,-,A,01,,B,,-,-,2021
9416863,2,2,N,F,54,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,B,,-,-,2021
9362739,1,2,N,F,36,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,R,,-,N,60,,A,,-,-,2021
9362739,2,1,N,F,59,A,-,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,A,2013,-,A,01,,H,,-,-,2021
9417765,1,1,Y,M,60,A,-,N,M,G,Y,-,1,-,-,"- ",,,F,-,0,0,E,2003,-,A,01,,B,A,-,-,2021
